category,assessment,ndar_structure,banda_var,ndar_var,notes,fixed_value,respondent,var_type,recode,na_val,T2,T3,Notes,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
clin,FHS,fhs01,fhs12b_sibling1,fhs12b_sibling1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs12b_sibling2,fhs12b_sibling2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs12b_sibling3,fhs12b_sibling3,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs12b_sibling4,fhs12b_sibling4,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs12b_sibling5,fhs12b_sibling5,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs13a,fhs13a,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs13a_child1,fhs13a_child1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs13a_child2,fhs13a_child2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs13a_father,fhs13a_father,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs13a_mother,fhs13a_mother,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs13a_sibling1,fhs13a_sibling1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs13a_sibling2,fhs13a_sibling2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs13a_sibling3,fhs13a_sibling3,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs13a_sibling4,fhs13a_sibling4,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs13a_sibling5,fhs13a_sibling5,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs13b,fhs13b,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs13b_child1,fhs13b_child1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs13b_child2,fhs13b_child2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs13b_father,fhs13b_father,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs13b_mother,fhs13b_mother,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs13b_sibling1,fhs13b_sibling1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs13b_sibling2,fhs13b_sibling2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs13b_sibling3,fhs13b_sibling3,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs13b_sibling4,fhs13b_sibling4,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs13b_sibling5,fhs13b_sibling5,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs14a,fhs14a,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs14a_child1,fhs14a_child1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs14a_child2,fhs14a_child2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs14a_father,fhs14a_father,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs14a_mother,fhs14a_mother,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs14a_sibling1,fhs14a_sibling1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs14a_sibling2,fhs14a_sibling2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs14a_sibling3,fhs14a_sibling3,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs14a_sibling4,fhs14a_sibling4,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs14a_sibling5,fhs14a_sibling5,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs14b,fhs14b,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs14b_child1,fhs14b_child1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs14b_child2,fhs14b_child2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs14b_father,fhs14b_father,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs14b_mother,fhs14b_mother,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs14b_sibling1,fhs14b_sibling1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs14b_sibling2,fhs14b_sibling2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs14b_sibling3,fhs14b_sibling3,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs14b_sibling4,fhs14b_sibling4,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs14b_sibling5,fhs14b_sibling5,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs15a,fhs15a,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs15a_child1,fhs15a_child1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs15a_child2,fhs15a_child2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs15a_father,fhs15a_father,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs15a_mother,fhs15a_mother,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs15a_sibling1,fhs15a_sibling1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs15a_sibling2,fhs15a_sibling2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs15a_sibling3,fhs15a_sibling3,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs15a_sibling4,fhs15a_sibling4,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs15a_sibling5,fhs15a_sibling5,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs15b,fhs15b,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs15b_child1,fhs15b_child1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs15b_child2,fhs15b_child2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs15b_father,fhs15b_father,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs15b_mother,fhs15b_mother,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs15b_sibling1,fhs15b_sibling1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs15b_sibling2,fhs15b_sibling2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs15b_sibling3,fhs15b_sibling3,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs15b_sibling4,fhs15b_sibling4,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs15b_sibling5,fhs15b_sibling5,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs16a,fhs16a,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs16a_child1,fhs16a_child1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs16a_child2,fhs16a_child2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs16a_father,fhs16a_father,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs16a_mother,fhs16a_mother,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs16a_sibling1,fhs16a_sibling1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs16a_sibling2,fhs16a_sibling2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs16a_sibling3,fhs16a_sibling3,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs16a_sibling4,fhs16a_sibling4,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs16a_sibling5,fhs16a_sibling5,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs16b,fhs16b,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs16b_child1,fhs16b_child1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs16b_child2,fhs16b_child2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs16b_father,fhs16b_father,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs16b_mother,fhs16b_mother,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs16b_sibling1,fhs16b_sibling1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs16b_sibling2,fhs16b_sibling2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs16b_sibling3,fhs16b_sibling3,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs16b_sibling4,fhs16b_sibling4,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs16b_sibling5,fhs16b_sibling5,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs17a,fhs17a,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs17a_child1,fhs17a_child1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs17a_child2,fhs17a_child2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs17a_father,fhs17a_father,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs17a_mother,fhs17a_mother,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs17a_sibling1,fhs17a_sibling1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs17a_sibling2,fhs17a_sibling2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs17a_sibling3,fhs17a_sibling3,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs17a_sibling4,fhs17a_sibling4,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs17a_sibling5,fhs17a_sibling5,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs17b,fhs17b,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs17b_child1,fhs17b_child1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs17b_child2,fhs17b_child2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs17b_father,fhs17b_father,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs17b_mother,fhs17b_mother,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs17b_sibling1,fhs17b_sibling1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs17b_sibling2,fhs17b_sibling2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs17b_sibling3,fhs17b_sibling3,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs17b_sibling4,fhs17b_sibling4,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs17b_sibling5,fhs17b_sibling5,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs18a,fhs18a,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs18a_child1,fhs18a_child1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs18a_child2,fhs18a_child2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs18a_father,fhs18a_father,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs18a_mother,fhs18a_mother,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs18a_sibling1,fhs18a_sibling1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs18a_sibling2,fhs18a_sibling2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs18a_sibling3,fhs18a_sibling3,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs18a_sibling4,fhs18a_sibling4,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs18a_sibling5,fhs18a_sibling5,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs18b,fhs18b,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs18b_child1,fhs18b_child1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs18b_child2,fhs18b_child2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs18b_father,fhs18b_father,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs18b_mother,fhs18b_mother,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs18b_sibling1,fhs18b_sibling1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs18b_sibling2,fhs18b_sibling2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs18b_sibling3,fhs18b_sibling3,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs18b_sibling4,fhs18b_sibling4,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs18b_sibling5,fhs18b_sibling5,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs19a,fhs19a,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs19a_child1,fhs19a_child1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs19a_child2,fhs19a_child2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs19a_father,fhs19a_father,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs19a_mother,fhs19a_mother,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs19a_sibling1,fhs19a_sibling1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs19a_sibling2,fhs19a_sibling2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs19a_sibling3,fhs19a_sibling3,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs19a_sibling4,fhs19a_sibling4,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs19a_sibling5,fhs19a_sibling5,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs19b,fhs19b,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs19b_child1,fhs19b_child1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs19b_child2,fhs19b_child2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs19b_father,fhs19b_father,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs19b_mother,fhs19b_mother,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs19b_sibling1,fhs19b_sibling1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs19b_sibling2,fhs19b_sibling2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs19b_sibling3,fhs19b_sibling3,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs19b_sibling4,fhs19b_sibling4,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs19b_sibling5,fhs19b_sibling5,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs2,fhs2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs2_child1,fhs2_child1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs2_child2,fhs2_child2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs2_father,fhs2_father,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs2_mother,fhs2_mother,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs2_sibling1,fhs2_sibling1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs2_sibling2,fhs2_sibling2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs2_sibling3,fhs2_sibling3,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs2_sibling4,fhs2_sibling4,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs2_sibling5,fhs2_sibling5,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs20a,fhs20a,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs20a_child1,fhs20a_child1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs20a_child2,fhs20a_child2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs20a_father,fhs20a_father,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs20a_mother,fhs20a_mother,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs20a_sibling1,fhs20a_sibling1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs20a_sibling2,fhs20a_sibling2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs20a_sibling3,fhs20a_sibling3,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs20a_sibling4,fhs20a_sibling4,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs20a_sibling5,fhs20a_sibling5,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs20b,fhs20b,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs20b_child1,fhs20b_child1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs20b_child2,fhs20b_child2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs20b_father,fhs20b_father,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs20b_mother,fhs20b_mother,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs20b_sibling1,fhs20b_sibling1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs20b_sibling2,fhs20b_sibling2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs20b_sibling3,fhs20b_sibling3,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs20b_sibling4,fhs20b_sibling4,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs20b_sibling5,fhs20b_sibling5,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs21a,fhs21a,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs21a_child1,fhs21a_child1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs21a_child2,fhs21a_child2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs21a_father,fhs21a_father,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs21a_mother,fhs21a_mother,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs21a_sibling1,fhs21a_sibling1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs21a_sibling2,fhs21a_sibling2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs21a_sibling3,fhs21a_sibling3,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs21a_sibling4,fhs21a_sibling4,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs21a_sibling5,fhs21a_sibling5,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs21b,fhs21b,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs21b_child1,fhs21b_child1,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs21b_child2,fhs21b_child2,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs21b_father,fhs21b_father,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
clin,FHS,fhs01,fhs21b_mother,fhs21b_mother,"Delete cells that contain 9 (""don't know')",,Parent,var,fhs,,,1.0,,,,,,
